league,season,game,stage_id,game_id,status,start_time,home_team_id,home_team,home_yellow_cards,home_red_cards,away_team_id,away_team,away_yellow_cards,away_red_cards,has_incidents_summary,has_preview,score_changed_at,elapsed,last_scorer,is_top_match,home_team_country_code,away_team_country_code,comment_count,is_lineup_confirmed,is_stream_available,match_is_opta,home_team_country_name,away_team_country_name,date,home_score,away_score,incidents,bets,aggregate_winner_field,winner_field,period,extra_result_field,home_extratime_score,away_extratime_score,home_penalty_score,away_penalty_score,started_at_utc,first_half_ended_at_utc,second_half_started_at_utc,stage
ESP-La Liga,2021,2021-03-20 SD Huesca-Osasuna,18851,1492273,6,2021-03-20T17:30:00,5006,SD Huesca,1,0,131,Osasuna,2,0,False,True,,FT,,False,es,es,2,True,False,False,Spain,Spain,2021-03-20 17:30:00+00:00,0,0,[],,,,7,,,,,,2021-03-20T17:31:15Z,,2021-03-20T18:32:21Z,
ESP-La Liga,2021,2021-03-21 Atletico Madrid-Deportivo Alaves,18851,1492269,6,2021-03-21T17:30:00,63,Atletico Madrid,3,0,60,Deportivo Alaves,3,0,True,True,2021-03-21 18:44:56Z,FT,0.0,False,es,es,9,True,False,False,Spain,Spain,2021-03-21 17:30:00+00:00,1,0,"[{'minute': '54', 'type': 1, 'subType': 1, 'playerName': 'Luis Suárez', 'playerId': 22221, 'participatingPlayerName': 'Kieran Trippier', 'participatingPlayerId': 83078, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-03-21T17:32:01Z,,2021-03-21T18:36:12Z,
ESP-La Liga,2021,2021-03-21 Getafe-Elche,18851,1492272,6,2021-03-21T13:00:00,819,Getafe,3,0,833,Elche,7,0,True,True,2021-03-21 14:22:17Z,FT,0.0,False,es,es,1,True,False,False,Spain,Spain,2021-03-21 13:00:00+00:00,1,1,"[{'minute': '20', 'type': 1, 'subType': 1, 'playerName': 'Pere Milla', 'playerId': 140772, 'participatingPlayerName': 'Gonzalo Verdú', 'participatingPlayerId': 101130, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '60', 'type': 1, 'subType': 1, 'playerName': 'Enes Ünal', 'playerId': 134695, 'participatingPlayerName': 'Takefusa Kubo', 'participatingPlayerId': 377285, 'runningScore': None, 'field': 0, 'period': 3}]",,,,7,,,,,,2021-03-21T13:00:30Z,,2021-03-21T14:06:29Z,
ESP-La Liga,2021,2021-03-21 Real Sociedad-Barcelona,18851,1492274,6,2021-03-21T20:00:00,68,Real Sociedad,3,0,65,Barcelona,2,0,True,True,2021-03-21 21:47:53Z,FT,1.0,True,es,es,45,True,False,False,Spain,Spain,2021-03-21 20:00:00+00:00,1,6,"[{'minute': '37', 'type': 1, 'subType': 1, 'playerName': 'Antoine Griezmann', 'playerId': 80241, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '43', 'type': 1, 'subType': 1, 'playerName': 'Sergiño Dest', 'playerId': 379205, 'participatingPlayerName': 'Lionel Messi', 'participatingPlayerId': 11119, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '53', 'type': 1, 'subType': 1, 'playerName': 'Sergiño Dest', 'playerId': 379205, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '56', 'type': 1, 'subType': 1, 'playerName': 'Lionel Messi', 'playerId': 11119, 'participatingPlayerName': 'Sergio Busquets', 'participatingPlayerId': 44721, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '71', 'type': 1, 'subType': 1, 'playerName': 'Ousmane Dembélé', 'playerId': 299513, 'participatingPlayerName': 'Ilaix Moriba', 'participatingPlayerId': 409030, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '77', 'type': 1, 'subType': 1, 'playerName': 'Ander Barrenetxea', 'playerId': 367857, 'participatingPlayerName': 'Carlos Fernández', 'participatingPlayerId': 140812, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '89', 'type': 1, 'subType': 1, 'playerName': 'Lionel Messi', 'playerId': 11119, 'participatingPlayerName': 'Jordi Alba', 'participatingPlayerId': 44288, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-03-21T20:02:05Z,,2021-03-21T21:03:53Z,
ESP-La Liga,2021,2021-03-21 Valencia-Granada,18851,1492275,6,2021-03-21T15:15:00,55,Valencia,0,0,925,Granada,3,0,True,True,2021-03-21 17:02:04Z,FT,1.0,False,es,es,1,True,False,False,Spain,Spain,2021-03-21 15:15:00+00:00,2,1,"[{'minute': '4', 'type': 1, 'subType': 1, 'playerName': 'Daniel Wass', 'playerId': 27254, 'participatingPlayerName': 'José Gayà', 'participatingPlayerId': 119817, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '66', 'type': 1, 'subType': 1, 'playerName': 'Álex Blanco', 'playerId': 369560, 'participatingPlayerName': 'Gonçalo Guedes', 'participatingPlayerId': 247995, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '90', 'type': 1, 'subType': 1, 'playerName': 'Roberto Soldado', 'playerId': 18275, 'participatingPlayerName': 'Jorge Molina', 'participatingPlayerId': 31151, 'runningScore': None, 'field': 1, 'period': 3}]",,,0.0,7,,,,,,2021-03-21T15:15:51Z,,2021-03-21T16:17:09Z,
ESP-La Liga,2021,2021-03-21 Villarreal-Cadiz,18851,1492277,6,2021-03-21T15:15:00,839,Villarreal,3,0,1354,Cadiz,3,0,True,True,2021-03-21 16:45:08Z,FT,1.0,False,es,es,1,True,False,False,Spain,Spain,2021-03-21 15:15:00+00:00,2,1,"[{'minute': '5', 'type': 1, 'subType': 2, 'playerName': 'Gerard Moreno', 'playerId': 97659, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '67', 'type': 1, 'subType': 1, 'playerName': 'Carlos Bacca', 'playerId': 71687, 'participatingPlayerName': 'Gerard Moreno', 'participatingPlayerId': 97659, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '69', 'type': 1, 'subType': 1, 'playerName': 'Álex Fernández', 'playerId': 95551, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,0.0,7,,,,,,2021-03-21T15:16:12Z,,2021-03-21T16:20:33Z,
ESP-La Liga,2021,2021-04-02 Levante-SD Huesca,18851,1492282,6,2021-04-02T20:00:00,832,Levante,2,0,5006,SD Huesca,2,0,True,True,2021-04-02 21:11:01Z,FT,1.0,False,es,es,6,True,False,False,Spain,Spain,2021-04-02 19:00:00+00:00,0,2,"[{'minute': '15', 'type': 1, 'subType': 1, 'playerName': 'Rafa Mir', 'playerId': 300369, 'participatingPlayerName': 'David Ferreiro', 'participatingPlayerId': 109571, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '54', 'type': 1, 'subType': 1, 'playerName': 'Rafa Mir', 'playerId': 300369, 'participatingPlayerName': 'Jaime Seoane', 'participatingPlayerId': 371330, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-04-02T19:00:57Z,,2021-04-02T20:01:53Z,
ESP-La Liga,2021,2021-04-03 Granada-Villarreal,18851,1492281,6,2021-04-03T13:00:00,925,Granada,2,0,839,Villarreal,2,0,True,True,2021-04-03 14:19:03Z,FT,1.0,False,es,es,2,True,False,False,Spain,Spain,2021-04-03 12:00:00+00:00,0,3,"[{'minute': '9', 'type': 1, 'subType': 2, 'playerName': 'Gerard Moreno', 'playerId': 97659, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '18', 'type': 1, 'subType': 1, 'playerName': 'Gerard Moreno', 'playerId': 97659, 'participatingPlayerName': 'Manu Trigueros', 'participatingPlayerId': 102234, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '60', 'type': 1, 'subType': 2, 'playerName': 'Gerard Moreno', 'playerId': 97659, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-04-03T12:02:02Z,,2021-04-03T13:03:50Z,
ESP-La Liga,2021,2021-04-03 Osasuna-Getafe,18851,1492283,6,2021-04-03T17:30:00,131,Osasuna,2,0,819,Getafe,3,0,False,True,,FT,,False,es,es,2,True,False,False,Spain,Spain,2021-04-03 16:30:00+00:00,0,0,[],,,,7,,,,,,2021-04-03T16:30:53Z,,2021-04-03T17:32:47Z,
ESP-La Liga,2021,2021-04-03 Real Madrid-Eibar,18851,1492284,6,2021-04-03T15:15:00,52,Real Madrid,0,0,824,Eibar,2,0,True,True,2021-04-03 16:46:04Z,FT,0.0,False,es,es,9,True,False,False,Spain,Spain,2021-04-03 14:15:00+00:00,2,0,"[{'minute': '41', 'type': 1, 'subType': 1, 'playerName': 'Marco Asensio', 'playerId': 137467, 'participatingPlayerName': 'Casemiro', 'participatingPlayerId': 88526, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '73', 'type': 1, 'subType': 1, 'playerName': 'Karim Benzema', 'playerId': 14296, 'participatingPlayerName': 'Vinícius Júnior', 'participatingPlayerId': 337782, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-04-03T14:15:41Z,,2021-04-03T15:18:18Z,
ESP-La Liga,2021,2021-04-04 Cadiz-Valencia,18851,1492280,6,2021-04-04T17:30:00,1354,Cadiz,2,0,55,Valencia,2,0,True,True,2021-04-04 19:43:13Z,FT,0.0,False,es,es,2,True,False,False,Spain,Spain,2021-04-04 16:30:00+00:00,2,1,"[{'minute': '14', 'type': 1, 'subType': 1, 'playerName': 'Juan Cala', 'playerId': 34524, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '19', 'type': 1, 'subType': 1, 'playerName': 'Kevin Gameiro', 'playerId': 19453, 'participatingPlayerName': 'Gonçalo Guedes', 'participatingPlayerId': 247995, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '88', 'type': 1, 'subType': 1, 'playerName': 'Marcos Mauro', 'playerId': 400045, 'participatingPlayerName': 'Iván Alejo', 'participatingPlayerId': 280027, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-04-04T16:32:16Z,2021-04-04T17:44:17Z,2021-04-04T18:00:17Z,
ESP-La Liga,2021,2021-04-04 Deportivo Alaves-Celta Vigo,18851,1492278,6,2021-04-04T13:00:00,60,Deportivo Alaves,4,0,62,Celta Vigo,4,1,True,True,2021-04-04 14:44:39Z,FT,0.0,False,es,es,1,True,False,False,Spain,Spain,2021-04-04 12:00:00+00:00,1,3,"[{'minute': '8', 'type': 1, 'subType': 1, 'playerName': 'Nolito', 'playerId': 91267, 'participatingPlayerName': 'Iago Aspas', 'participatingPlayerId': 91242, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '14', 'type': 1, 'subType': 1, 'playerName': 'Iago Aspas', 'playerId': 91242, 'participatingPlayerName': 'Nolito', 'participatingPlayerId': 91267, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '20', 'type': 1, 'subType': 1, 'playerName': 'Santi Mina', 'playerId': 125838, 'participatingPlayerName': 'Iago Aspas', 'participatingPlayerId': 91242, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '54', 'type': 2, 'subType': 2, 'playerName': 'Jeison Murillo', 'playerId': 109565, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '86', 'type': 1, 'subType': 1, 'playerName': 'Florian Lejeune', 'playerId': 80758, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,1.0,7,,,,,,2021-04-04T12:00:45Z,,2021-04-04T13:02:41Z,
ESP-La Liga,2021,2021-04-04 Elche-Real Betis,18851,1492287,6,2021-04-04T15:15:00,833,Elche,1,0,54,Real Betis,4,0,True,True,2021-04-04 15:52:28Z,FT,0.0,False,es,es,3,True,False,False,Spain,Spain,2021-04-04 14:15:00+00:00,1,1,"[{'minute': '14', 'type': 1, 'subType': 2, 'playerName': 'Borja Iglesias', 'playerId': 259042, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '36', 'type': 1, 'subType': 1, 'playerName': 'Pere Milla', 'playerId': 140772, 'participatingPlayerName': 'Tete Morente', 'participatingPlayerId': 402087, 'runningScore': None, 'field': 0, 'period': 1}]",,,,7,,,,,,2021-04-04T14:16:23Z,,2021-04-04T15:21:26Z,
ESP-La Liga,2021,2021-04-04 Sevilla-Atletico Madrid,18851,1492286,6,2021-04-04T20:00:00,67,Sevilla,2,0,63,Atletico Madrid,4,0,True,True,2021-04-04 21:31:57Z,FT,0.0,True,es,es,55,True,False,False,Spain,Spain,2021-04-04 19:00:00+00:00,1,0,"[{'minute': '70', 'type': 1, 'subType': 1, 'playerName': 'Marcos Acuña', 'playerId': 303729, 'participatingPlayerName': 'Jesús Navas', 'participatingPlayerId': 9446, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-04-04T19:01:30Z,,2021-04-04T20:06:37Z,
ESP-La Liga,2021,2021-04-05 Barcelona-Real Valladolid,18851,1492279,6,2021-04-05T20:00:00,65,Barcelona,3,0,58,Real Valladolid,3,1,True,True,2021-04-05 21:51:06Z,FT,0.0,False,es,es,57,True,False,False,Spain,Spain,2021-04-05 19:00:00+00:00,1,0,"[{'minute': '79', 'type': 2, 'subType': 3, 'playerName': 'Óscar Plano', 'playerId': 141533, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '90', 'type': 1, 'subType': 1, 'playerName': 'Ousmane Dembélé', 'playerId': 299513, 'participatingPlayerName': 'Ronald Araujo', 'participatingPlayerId': 384711, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-04-05T19:02:08Z,,2021-04-05T20:05:35Z,
ESP-La Liga,2021,2021-04-07 Real Sociedad-Athletic Club,18851,1492285,6,2021-04-07T20:00:00,68,Real Sociedad,3,0,53,Athletic Club,1,0,True,True,2021-04-07 21:48:39Z,FT,0.0,False,es,es,7,True,False,False,Spain,Spain,2021-04-07 19:00:00+00:00,1,1,"[{'minute': '85', 'type': 1, 'subType': 1, 'playerName': 'Asier Villalibre', 'playerId': 331171, 'participatingPlayerName': 'Alex Berenguer', 'participatingPlayerId': 238899, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '89', 'type': 1, 'subType': 1, 'playerName': 'Roberto López', 'playerId': 364260, 'participatingPlayerName': 'Igor Zubeldia', 'participatingPlayerId': 315566, 'runningScore': None, 'field': 0, 'period': 3}]",,,,7,,,,,,2021-04-07T19:01:24Z,,2021-04-07T20:05:12Z,
ESP-La Liga,2021,2021-04-09 SD Huesca-Elche,18851,1492144,6,2021-04-09T20:00:00,5006,SD Huesca,2,0,833,Elche,2,0,True,True,2021-04-09 21:45:39Z,FT,0.0,False,es,es,2,True,False,False,Spain,Spain,2021-04-09 19:00:00+00:00,3,1,"[{'minute': '3', 'type': 1, 'subType': 1, 'playerName': 'Rafa Mir', 'playerId': 300369, 'participatingPlayerName': 'David Ferreiro', 'participatingPlayerId': 109571, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '4', 'type': 1, 'subType': 3, 'playerName': 'Denis Vavro', 'playerId': 129363, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '30', 'type': 1, 'subType': 1, 'playerName': 'Sandro Ramírez', 'playerId': 135242, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '88', 'type': 1, 'subType': 2, 'playerName': 'Rafa Mir', 'playerId': 300369, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-04-09T19:00:04Z,,2021-04-09T20:03:24Z,
ESP-La Liga,2021,2021-04-10 Athletic Club-Deportivo Alaves,18851,1492288,6,2021-04-10T15:15:00,53,Athletic Club,2,0,60,Deportivo Alaves,2,0,False,True,2021-04-10 16:02:42Z,FT,1.0,False,es,es,2,True,False,False,Spain,Spain,2021-04-10 14:15:00+00:00,0,0,[],,,,7,,,,,,2021-04-10T14:17:02Z,,2021-04-10T15:19:57Z,
ESP-La Liga,2021,2021-04-10 Eibar-Levante,18851,1492291,6,2021-04-10T17:30:00,824,Eibar,3,0,832,Levante,2,0,True,True,2021-04-10 18:17:37Z,FT,1.0,False,es,es,2,True,False,False,Spain,Spain,2021-04-10 16:30:00+00:00,0,1,"[{'minute': '47', 'type': 1, 'subType': 1, 'playerName': 'Jorge de Frutos', 'playerId': 386230, 'participatingPlayerName': 'Carlos Clerc', 'participatingPlayerId': 106595, 'runningScore': None, 'field': 1, 'period': 1}]",,,1.0,7,,,,,,2021-04-10T16:30:52Z,,2021-04-10T17:33:13Z,
ESP-La Liga,2021,2021-04-10 Getafe-Cadiz,18851,1492141,6,2021-04-10T13:00:00,819,Getafe,3,0,1354,Cadiz,2,0,True,True,2021-04-10 14:21:26Z,FT,1.0,False,es,es,1,True,False,False,Spain,Spain,2021-04-10 12:00:00+00:00,0,1,"[{'minute': '64', 'type': 1, 'subType': 3, 'playerName': 'David Timor', 'playerId': 96448, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-04-10T12:01:11Z,,2021-04-10T13:02:31Z,
ESP-La Liga,2021,2021-04-10 Real Madrid-Barcelona,18851,1492147,6,2021-04-10T20:00:00,52,Real Madrid,2,1,65,Barcelona,4,0,True,True,2021-04-10 21:17:27Z,FT,1.0,True,es,es,297,True,False,False,Spain,Spain,2021-04-10 19:00:00+00:00,2,1,"[{'minute': '13', 'type': 1, 'subType': 1, 'playerName': 'Karim Benzema', 'playerId': 14296, 'participatingPlayerName': 'Lucas Vázquez', 'participatingPlayerId': 144511, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '28', 'type': 1, 'subType': 1, 'playerName': 'Toni Kroos', 'playerId': 31772, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '60', 'type': 1, 'subType': 1, 'playerName': 'Óscar Mingueza', 'playerId': 397469, 'participatingPlayerName': 'Jordi Alba', 'participatingPlayerId': 44288, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '90', 'type': 2, 'subType': 2, 'playerName': 'Casemiro', 'playerId': 88526, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-04-10T19:00:21Z,,2021-04-10T20:02:59Z,
ESP-La Liga,2021,2021-04-11 Real Betis-Atletico Madrid,18851,1492289,6,2021-04-11T20:00:00,54,Real Betis,0,0,63,Atletico Madrid,0,0,True,True,2021-04-11 20:21:06Z,FT,0.0,False,es,es,27,True,False,False,Spain,Spain,2021-04-11 19:00:00+00:00,1,1,"[{'minute': '5', 'type': 1, 'subType': 1, 'playerName': 'Yannick Carrasco', 'playerId': 115472, 'participatingPlayerName': 'Ángel Correa', 'participatingPlayerId': 127604, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '20', 'type': 1, 'subType': 1, 'playerName': 'Cristian Tello', 'playerId': 91800, 'participatingPlayerName': 'Álex Moreno', 'participatingPlayerId': 135374, 'runningScore': None, 'field': 0, 'period': 1}]",,,,7,,,,,,2021-04-11T19:01:04Z,,2021-04-11T20:02:18Z,
ESP-La Liga,2021,2021-04-11 Real Valladolid-Granada,18851,1492153,6,2021-04-11T17:30:00,58,Real Valladolid,4,0,925,Granada,2,0,True,True,2021-04-11 19:15:08Z,FT,1.0,False,es,es,3,True,False,False,Spain,Spain,2021-04-11 16:30:00+00:00,1,2,"[{'minute': '42', 'type': 1, 'subType': 2, 'playerName': 'Fabián Orellana', 'playerId': 25714, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '78', 'type': 1, 'subType': 1, 'playerName': 'Jorge Molina', 'playerId': 31151, 'participatingPlayerName': 'Dimitri Foulquier', 'participatingPlayerId': 101084, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '86', 'type': 1, 'subType': 1, 'playerName': 'Quini', 'playerId': 115995, 'participatingPlayerName': 'Antonio Puertas', 'participatingPlayerId': 127802, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-04-11T16:31:26Z,,2021-04-11T17:34:30Z,
ESP-La Liga,2021,2021-04-11 Valencia-Real Sociedad,18851,1492150,6,2021-04-11T15:15:00,55,Valencia,5,1,68,Real Sociedad,4,0,True,True,2021-04-11 16:48:28Z,FT,0.0,False,es,es,2,True,False,False,Spain,Spain,2021-04-11 14:15:00+00:00,2,2,"[{'minute': '33', 'type': 1, 'subType': 1, 'playerName': 'Ander Guevara', 'playerId': 344120, 'participatingPlayerName': 'Mikel Oyarzabal', 'participatingPlayerId': 298839, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '45', 'type': 1, 'subType': 1, 'playerName': 'Alexander Isak', 'playerId': 299254, 'participatingPlayerName': 'Ander Guevara', 'participatingPlayerId': 344120, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '61', 'type': 1, 'subType': 2, 'playerName': 'Daniel Wass', 'playerId': 27254, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '73', 'type': 1, 'subType': 1, 'playerName': 'Gabriel Paulista', 'playerId': 76810, 'participatingPlayerName': 'Gonçalo Guedes', 'participatingPlayerId': 247995, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '79', 'type': 2, 'subType': 3, 'playerName': 'Maxi Gómez', 'playerId': 344119, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,,7,,,,,,2021-04-11T14:16:54Z,,2021-04-11T15:20:44Z,
ESP-La Liga,2021,2021-04-11 Villarreal-Osasuna,18851,1492157,6,2021-04-11T13:00:00,839,Villarreal,0,0,131,Osasuna,0,0,True,True,2021-04-11 14:31:26Z,FT,1.0,False,es,es,2,True,False,False,Spain,Spain,2021-04-11 12:00:00+00:00,1,2,"[{'minute': '64', 'type': 1, 'subType': 1, 'playerName': 'Jon Moncayola', 'playerId': 381673, 'participatingPlayerName': 'Manu Sánchez', 'participatingPlayerId': 374813, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '70', 'type': 1, 'subType': 3, 'playerName': 'David García', 'playerId': 240874, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '74', 'type': 1, 'subType': 1, 'playerName': 'Ante Budimir', 'playerId': 98126, 'participatingPlayerName': 'Rubén García', 'participatingPlayerId': 119189, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-04-11T11:59:33Z,,2021-04-11T13:02:03Z,
ESP-La Liga,2021,2021-04-12 Celta Vigo-Sevilla,18851,1492290,6,2021-04-12T20:00:00,62,Celta Vigo,3,0,67,Sevilla,2,0,True,True,2021-04-12 21:33:55Z,FT,1.0,False,es,es,5,True,False,False,Spain,Spain,2021-04-12 19:00:00+00:00,3,4,"[{'minute': '7', 'type': 1, 'subType': 1, 'playerName': 'Jules Koundé', 'playerId': 301019, 'participatingPlayerName': 'Marcos Acuña', 'participatingPlayerId': 303729, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '20', 'type': 1, 'subType': 2, 'playerName': 'Iago Aspas', 'playerId': 91242, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '23', 'type': 1, 'subType': 1, 'playerName': 'Iago Aspas', 'playerId': 91242, 'participatingPlayerName': 'Denis Suárez', 'participatingPlayerId': 106525, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '35', 'type': 1, 'subType': 1, 'playerName': 'Fernando', 'playerId': 31958, 'participatingPlayerName': 'Suso', 'participatingPlayerId': 105591, 'runningScore': None, 'field': 1, 'period': 1}, {'minute': '43', 'type': 1, 'subType': 1, 'playerName': 'Brais Méndez', 'playerId': 344542, 'participatingPlayerName': 'Denis Suárez', 'participatingPlayerId': 106525, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '60', 'type': 1, 'subType': 1, 'playerName': 'Ivan Rakitic', 'playerId': 22732, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}, {'minute': '76', 'type': 1, 'subType': 1, 'playerName': 'Papu Gómez', 'playerId': 22546, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 1, 'period': 3}]",,,1.0,7,,,,,,2021-04-12T19:01:18Z,2021-04-12T19:47:20Z,2021-04-12T20:03:16Z,
ESP-La Liga,2021,2021-04-18 Atletico Madrid-Eibar,18851,1492293,6,2021-04-18T15:15:00,63,Atletico Madrid,0,0,824,Eibar,1,0,True,True,2021-04-18 16:41:17Z,FT,0.0,False,es,es,7,True,False,False,Spain,Spain,2021-04-18 14:15:00+00:00,5,0,"[{'minute': '42', 'type': 1, 'subType': 1, 'playerName': 'Ángel Correa', 'playerId': 127604, 'participatingPlayerName': 'Héctor Herrera', 'participatingPlayerId': 103476, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '44', 'type': 1, 'subType': 1, 'playerName': 'Ángel Correa', 'playerId': 127604, 'participatingPlayerName': 'Yannick Carrasco', 'participatingPlayerId': 115472, 'runningScore': None, 'field': 0, 'period': 1}, {'minute': '49', 'type': 1, 'subType': 1, 'playerName': 'Yannick Carrasco', 'playerId': 115472, 'participatingPlayerName': 'Saúl Ñíguez', 'participatingPlayerId': 112161, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '53', 'type': 1, 'subType': 1, 'playerName': 'Marcos Llorente', 'playerId': 254582, 'participatingPlayerName': 'Ángel Correa', 'participatingPlayerId': 127604, 'runningScore': None, 'field': 0, 'period': 3}, {'minute': '68', 'type': 1, 'subType': 1, 'playerName': 'Marcos Llorente', 'playerId': 254582, 'participatingPlayerName': 'Yannick Carrasco', 'participatingPlayerId': 115472, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-04-18T14:15:54Z,,2021-04-18T15:18:00Z,
ESP-La Liga,2021,2021-04-18 Cadiz-Celta Vigo,18851,1492297,6,2021-04-18T17:30:00,1354,Cadiz,0,0,62,Celta Vigo,1,0,False,True,,FT,,False,es,es,1,True,False,False,Spain,Spain,2021-04-18 16:30:00+00:00,0,0,[],,,,7,,,,,,2021-04-18T16:29:50Z,,2021-04-18T17:32:14Z,
ESP-La Liga,2021,2021-04-18 Deportivo Alaves-SD Huesca,18851,1492225,6,2021-04-18T15:15:00,60,Deportivo Alaves,1,0,5006,SD Huesca,2,0,True,True,2021-04-18 16:56:10Z,FT,0.0,False,es,es,1,True,False,False,Spain,Spain,2021-04-18 14:15:00+00:00,1,0,"[{'minute': '85', 'type': 1, 'subType': 1, 'playerName': 'Rodrigo Battaglia', 'playerId': 134739, 'participatingPlayerName': None, 'participatingPlayerId': 0, 'runningScore': None, 'field': 0, 'period': 3}]",,,0.0,7,,,,,,2021-04-18T14:15:36Z,,2021-04-18T15:15:46Z,
ESP-La Liga,2021,2021-04-18 Getafe-Real Madrid,18851,1492296,6,2021-04-18T20:00:00,819,Getafe,3,0,52,Real Madrid,1,0,False,True,,FT,,False,es,es,37,True,False,False,Spain,Spain,2021-04-18 19:00:00+00:00,0,0,[],,,,7,,,,,,2021-04-18T19:00:18Z,,2021-04-18T20:03:40Z,
